Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
89,No disability reported,Scotland,Full-time,Other undergraduate,Subjects allied to medicine,Theme 4: Academic support,50
74,No disability reported,Scotland,Full-time,Other undergraduate,Subjects allied to medicine,Theme 5: Organisation and management,50
80,No disability reported,Scotland,Full-time,Other undergraduate,Subjects allied to medicine,Theme 6: Learning resources,50
82,No disability reported,Scotland,Full-time,Other undergraduate,Subjects allied to medicine,Theme 7: Student voice,50
78.3,No disability reported,Scotland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 1: Teaching on my course,53
76.6,No disability reported,Scotland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 2: Learning opportunities,53
79.2,No disability reported,Scotland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 3: Assessment and feedback,53
83,No disability reported,Scotland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 4: Academic support,53
53.8,No disability reported,Scotland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 5: Organisation and management,53
86.5,No disability reported,Scotland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 6: Learning resources,52
64.2,No disability reported,Scotland,Full-time,Other undergraduate,"Agriculture, food and related studies",Theme 7: Student voice,53
83.1,No disability reported,Scotland,Full-time,Other undergraduate,All subjects,Theme 1: Teaching on my course,133
80.9,No disability reported,Scotland,Full-time,Other undergraduate,All subjects,Theme 2: Learning opportunities,133
84.2,No disability reported,Scotland,Full-time,Other undergraduate,All subjects,Theme 3: Assessment and feedback,133
87.2,No disability reported,Scotland,Full-time,Other undergraduate,All subjects,Theme 4: Academic support,133
68,No disability reported,Scotland,Full-time,Other undergraduate,All subjects,Theme 5: Organisation and management,133
84.6,No disability reported,Scotland,Full-time,Other undergraduate,All subjects,Theme 6: Learning resources,132
74.7,No disability reported,Scotland,Full-time,Other undergraduate,All subjects,Theme 7: Student voice,133
93.4,No disability reported,Scotland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 1: Teaching on my course,19
93.7,No disability reported,Scotland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 2: Learning opportunities,19
88.4,No disability reported,Scotland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 3: Assessment and feedback,19
94.7,No disability reported,Scotland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 4: Academic support,19
92.1,No disability reported,Scotland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 5: Organisation and management,19
93,No disability reported,Scotland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 6: Learning resources,19
78.9,No disability reported,Scotland,Part-time,Other undergraduate,Subjects allied to medicine,Theme 7: Student voice,19
94.6,No disability reported,Scotland,Part-time,Other undergraduate,All subjects,Theme 1: Teaching on my course,28
91.6,No disability reported,Scotland,Part-time,Other undergraduate,All subjects,Theme 2: Learning opportunities,28
90,No disability reported,Scotland,Part-time,Other undergraduate,All subjects,Theme 3: Assessment and feedback,28
91.1,No disability reported,Scotland,Part-time,Other undergraduate,All subjects,Theme 4: Academic support,28
83.9,No disability reported,Scotland,Part-time,Other undergraduate,All subjects,Theme 5: Organisation and management,28
89.9,No disability reported,Scotland,Part-time,Other undergraduate,All subjects,Theme 6: Learning resources,28
81,No disability reported,Scotland,Part-time,Other undergraduate,All subjects,Theme 7: Student voice,28
89.5,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,728
86.5,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,728
71.3,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,728
83.1,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,726
59.7,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,728
85.6,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,726
71.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,725
87.7,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,261.9
86.1,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,261.9
68,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,261.9
88.7,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,261.9
70.1,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,261.9
93.8,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,261.9
73.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,261.9
89,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 1: Teaching on my course,55
83.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 2: Learning opportunities,55
81.5,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 3: Assessment and feedback,55
91.4,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 4: Academic support,55
83.2,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 5: Organisation and management,55
87.7,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 6: Learning resources,55
74.7,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 7: Student voice,54.5
95.4,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 1: Teaching on my course,203
89.6,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 2: Learning opportunities,203
76.1,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 3: Assessment and feedback,203
89.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 4: Academic support,203
64.8,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 5: Organisation and management,203
88.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 6: Learning resources,203
76.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 7: Student voice,201
91.7,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 1: Teaching on my course,290.5
86.1,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 2: Learning opportunities,290.5
75.1,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 3: Assessment and feedback,290.5
91.1,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 4: Academic support,290.5
79.3,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 5: Organisation and management,290.5
90.2,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 6: Learning resources,290.5
75.6,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 7: Student voice,289
90.3,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 1: Teaching on my course,49
85.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 2: Learning opportunities,49
83.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 3: Assessment and feedback,49
92.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 4: Academic support,49
88.3,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 5: Organisation and management,49
87.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 6: Learning resources,47
75.7,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 7: Student voice,48
82.9,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,733.9
79.3,No disability reported,Scotland,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,733.9
