Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
92.7,Black,Wales,Full-time,All undergraduates,Business and management,Theme 1: Teaching on my course,53
89.2,Black,Wales,Full-time,All undergraduates,Business and management,Theme 2: Learning opportunities,53
78.7,Black,Wales,Full-time,All undergraduates,Business and management,Theme 3: Assessment and feedback,53
84,Black,Wales,Full-time,All undergraduates,Business and management,Theme 4: Academic support,53
82.5,Black,Wales,Full-time,All undergraduates,Business and management,Theme 5: Organisation and management,53
76.3,Black,Wales,Full-time,All undergraduates,Business and management,Theme 6: Learning resources,53
75.5,Black,Wales,Full-time,All undergraduates,Business and management,Theme 7: Student voice,53
95,Black,Wales,Full-time,All undergraduates,Language and area studies,Theme 1: Teaching on my course,7.5
89.3,Black,Wales,Full-time,All undergraduates,Language and area studies,Theme 2: Learning opportunities,7.5
85.3,Black,Wales,Full-time,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,7.5
93.3,Black,Wales,Full-time,All undergraduates,Language and area studies,Theme 4: Academic support,7.5
76.7,Black,Wales,Full-time,All undergraduates,Language and area studies,Theme 5: Organisation and management,7.5
87.8,Black,Wales,Full-time,All undergraduates,Language and area studies,Theme 6: Learning resources,7.5
82.2,Black,Wales,Full-time,All undergraduates,Language and area studies,Theme 7: Student voice,7.5
79.6,Black,Wales,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,13.5
81.1,Black,Wales,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,13.5
83.7,Black,Wales,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,13.5
88.9,Black,Wales,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,13.5
55.6,Black,Wales,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,13.5
85.2,Black,Wales,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,13.5
80.2,Black,Wales,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,13.5
85.9,Black,Wales,Full-time,All undergraduates,All subjects,Theme 1: Teaching on my course,374
84.9,Black,Wales,Full-time,All undergraduates,All subjects,Theme 2: Learning opportunities,374
77.9,Black,Wales,Full-time,All undergraduates,All subjects,Theme 3: Assessment and feedback,374
82.2,Black,Wales,Full-time,All undergraduates,All subjects,Theme 4: Academic support,374
75.9,Black,Wales,Full-time,All undergraduates,All subjects,Theme 5: Organisation and management,374
83.6,Black,Wales,Full-time,All undergraduates,All subjects,Theme 6: Learning resources,373
75.5,Black,Wales,Full-time,All undergraduates,All subjects,Theme 7: Student voice,373
83.3,Black,Wales,All modes,First degree,Subjects allied to medicine,Theme 1: Teaching on my course,73.5
86.4,Black,Wales,All modes,First degree,Subjects allied to medicine,Theme 2: Learning opportunities,73.5
77.6,Black,Wales,All modes,First degree,Subjects allied to medicine,Theme 3: Assessment and feedback,73.5
78.9,Black,Wales,All modes,First degree,Subjects allied to medicine,Theme 4: Academic support,73.5
65.3,Black,Wales,All modes,First degree,Subjects allied to medicine,Theme 5: Organisation and management,73.5
85.7,Black,Wales,All modes,First degree,Subjects allied to medicine,Theme 6: Learning resources,73.5
74.1,Black,Wales,All modes,First degree,Subjects allied to medicine,Theme 7: Student voice,73.5
86.2,Black,Wales,All modes,First degree,Biological and sport sciences,Theme 1: Teaching on my course,23.5
83.8,Black,Wales,All modes,First degree,Biological and sport sciences,Theme 2: Learning opportunities,23.5
80.4,Black,Wales,All modes,First degree,Biological and sport sciences,Theme 3: Assessment and feedback,23.5
78.7,Black,Wales,All modes,First degree,Biological and sport sciences,Theme 4: Academic support,23.5
86.2,Black,Wales,All modes,First degree,Biological and sport sciences,Theme 5: Organisation and management,23.5
95.6,Black,Wales,All modes,First degree,Biological and sport sciences,Theme 6: Learning resources,22.5
65.2,Black,Wales,All modes,First degree,Biological and sport sciences,Theme 7: Student voice,22.5
66.7,Black,Wales,All modes,First degree,Psychology,Theme 1: Teaching on my course,15
72,Black,Wales,All modes,First degree,Psychology,Theme 2: Learning opportunities,15
61.3,Black,Wales,All modes,First degree,Psychology,Theme 3: Assessment and feedback,15
73.3,Black,Wales,All modes,First degree,Psychology,Theme 4: Academic support,15
58.3,Black,Wales,All modes,First degree,Psychology,Theme 5: Organisation and management,15
85.6,Black,Wales,All modes,First degree,Psychology,Theme 6: Learning resources,15
64.4,Black,Wales,All modes,First degree,Psychology,Theme 7: Student voice,15
82.1,Black,Wales,All modes,First degree,Engineering and technology,Theme 1: Teaching on my course,28
74.3,Black,Wales,All modes,First degree,Engineering and technology,Theme 2: Learning opportunities,28
79.3,Black,Wales,All modes,First degree,Engineering and technology,Theme 3: Assessment and feedback,28
85.7,Black,Wales,All modes,First degree,Engineering and technology,Theme 4: Academic support,28
87.5,Black,Wales,All modes,First degree,Engineering and technology,Theme 5: Organisation and management,28
87.7,Black,Wales,All modes,First degree,Engineering and technology,Theme 6: Learning resources,27
79.2,Black,Wales,All modes,First degree,Engineering and technology,Theme 7: Student voice,28
72.8,Black,Wales,All modes,First degree,Computing,Theme 1: Teaching on my course,23
73,Black,Wales,All modes,First degree,Computing,Theme 2: Learning opportunities,23
56.5,Black,Wales,All modes,First degree,Computing,Theme 3: Assessment and feedback,23
60.9,Black,Wales,All modes,First degree,Computing,Theme 4: Academic support,23
58.7,Black,Wales,All modes,First degree,Computing,Theme 5: Organisation and management,23
76.8,Black,Wales,All modes,First degree,Computing,Theme 6: Learning resources,23
62.3,Black,Wales,All modes,First degree,Computing,Theme 7: Student voice,23
91.8,Black,Wales,All modes,First degree,Social sciences,Theme 1: Teaching on my course,75.5
89.4,Black,Wales,All modes,First degree,Social sciences,Theme 2: Learning opportunities,75.5
84.3,Black,Wales,All modes,First degree,Social sciences,Theme 3: Assessment and feedback,75.5
87.4,Black,Wales,All modes,First degree,Social sciences,Theme 4: Academic support,75.5
87.7,Black,Wales,All modes,First degree,Social sciences,Theme 5: Organisation and management,75.5
82.6,Black,Wales,All modes,First degree,Social sciences,Theme 6: Learning resources,75.5
79.7,Black,Wales,All modes,First degree,Social sciences,Theme 7: Student voice,75.5
87.5,Black,Wales,All modes,First degree,Law,Theme 1: Teaching on my course,17
87.6,Black,Wales,All modes,First degree,Law,Theme 2: Learning opportunities,17
77.6,Black,Wales,All modes,First degree,Law,Theme 3: Assessment and feedback,17
91.2,Black,Wales,All modes,First degree,Law,Theme 4: Academic support,17
82.4,Black,Wales,All modes,First degree,Law,Theme 5: Organisation and management,17
94.1,Black,Wales,All modes,First degree,Law,Theme 6: Learning resources,17
85.3,Black,Wales,All modes,First degree,Law,Theme 7: Student voice,17
92.4,Black,Wales,All modes,First degree,Business and management,Theme 1: Teaching on my course,54
89.4,Black,Wales,All modes,First degree,Business and management,Theme 2: Learning opportunities,54
77.6,Black,Wales,All modes,First degree,Business and management,Theme 3: Assessment and feedback,54
82.4,Black,Wales,All modes,First degree,Business and management,Theme 4: Academic support,54
81,Black,Wales,All modes,First degree,Business and management,Theme 5: Organisation and management,54
76.7,Black,Wales,All modes,First degree,Business and management,Theme 6: Learning resources,54
74.1,Black,Wales,All modes,First degree,Business and management,Theme 7: Student voice,54
95,Black,Wales,All modes,First degree,Language and area studies,Theme 1: Teaching on my course,7.5
89.3,Black,Wales,All modes,First degree,Language and area studies,Theme 2: Learning opportunities,7.5
85.3,Black,Wales,All modes,First degree,Language and area studies,Theme 3: Assessment and feedback,7.5
93.3,Black,Wales,All modes,First degree,Language and area studies,Theme 4: Academic support,7.5
76.7,Black,Wales,All modes,First degree,Language and area studies,Theme 5: Organisation and management,7.5
87.8,Black,Wales,All modes,First degree,Language and area studies,Theme 6: Learning resources,7.5
82.2,Black,Wales,All modes,First degree,Language and area studies,Theme 7: Student voice,7.5
82,Black,Wales,All modes,First degree,"Design, and creative and performing arts",Theme 1: Teaching on my course,12.5
79.6,Black,Wales,All modes,First degree,"Design, and creative and performing arts",Theme 2: Learning opportunities,12.5
85.6,Black,Wales,All modes,First degree,"Design, and creative and performing arts",Theme 3: Assessment and feedback,12.5
88,Black,Wales,All modes,First degree,"Design, and creative and performing arts",Theme 4: Academic support,12.5
56,Black,Wales,All modes,First degree,"Design, and creative and performing arts",Theme 5: Organisation and management,12.5
84,Black,Wales,All modes,First degree,"Design, and creative and performing arts",Theme 6: Learning resources,12.5
78.7,Black,Wales,All modes,First degree,"Design, and creative and performing arts",Theme 7: Student voice,12.5
85.7,Black,Wales,All modes,First degree,All subjects,Theme 1: Teaching on my course,354
84.8,Black,Wales,All modes,First degree,All subjects,Theme 2: Learning opportunities,354
77.7,Black,Wales,All modes,First degree,All subjects,Theme 3: Assessment and feedback,354
82.3,Black,Wales,All modes,First degree,All subjects,Theme 4: Academic support,354
76.3,Black,Wales,All modes,First degree,All subjects,Theme 5: Organisation and management,354
83.9,Black,Wales,All modes,First degree,All subjects,Theme 6: Learning resources,352
75.1,Black,Wales,All modes,First degree,All subjects,Theme 7: Student voice,353
83.2,Black,Wales,Full-time,First degree,Subjects allied to medicine,Theme 1: Teaching on my course,71.5
86.6,Black,Wales,Full-time,First degree,Subjects allied to medicine,Theme 2: Learning opportunities,71.5
77,Black,Wales,Full-time,First degree,Subjects allied to medicine,Theme 3: Assessment and feedback,71.5
79,Black,Wales,Full-time,First degree,Subjects allied to medicine,Theme 4: Academic support,71.5
65.7,Black,Wales,Full-time,First degree,Subjects allied to medicine,Theme 5: Organisation and management,71.5
85.8,Black,Wales,Full-time,First degree,Subjects allied to medicine,Theme 6: Learning resources,71.5
74.4,Black,Wales,Full-time,First degree,Subjects allied to medicine,Theme 7: Student voice,71.5
86.2,Black,Wales,Full-time,First degree,Biological and sport sciences,Theme 1: Teaching on my course,23.5
83.8,Black,Wales,Full-time,First degree,Biological and sport sciences,Theme 2: Learning opportunities,23.5
80.4,Black,Wales,Full-time,First degree,Biological and sport sciences,Theme 3: Assessment and feedback,23.5
78.7,Black,Wales,Full-time,First degree,Biological and sport sciences,Theme 4: Academic support,23.5
86.2,Black,Wales,Full-time,First degree,Biological and sport sciences,Theme 5: Organisation and management,23.5
95.6,Black,Wales,Full-time,First degree,Biological and sport sciences,Theme 6: Learning resources,22.5
65.2,Black,Wales,Full-time,First degree,Biological and sport sciences,Theme 7: Student voice,22.5
66.7,Black,Wales,Full-time,First degree,Psychology,Theme 1: Teaching on my course,15
72,Black,Wales,Full-time,First degree,Psychology,Theme 2: Learning opportunities,15
61.3,Black,Wales,Full-time,First degree,Psychology,Theme 3: Assessment and feedback,15
73.3,Black,Wales,Full-time,First degree,Psychology,Theme 4: Academic support,15
58.3,Black,Wales,Full-time,First degree,Psychology,Theme 5: Organisation and management,15
85.6,Black,Wales,Full-time,First degree,Psychology,Theme 6: Learning resources,15
64.4,Black,Wales,Full-time,First degree,Psychology,Theme 7: Student voice,15
81.5,Black,Wales,Full-time,First degree,Engineering and technology,Theme 1: Teaching on my course,27
74.8,Black,Wales,Full-time,First degree,Engineering and technology,Theme 2: Learning opportunities,27
79.3,Black,Wales,Full-time,First degree,Engineering and technology,Theme 3: Assessment and feedback,27
85.2,Black,Wales,Full-time,First degree,Engineering and technology,Theme 4: Academic support,27
87,Black,Wales,Full-time,First degree,Engineering and technology,Theme 5: Organisation and management,27
87.7,Black,Wales,Full-time,First degree,Engineering and technology,Theme 6: Learning resources,27
79.6,Black,Wales,Full-time,First degree,Engineering and technology,Theme 7: Student voice,27
72.8,Black,Wales,Full-time,First degree,Computing,Theme 1: Teaching on my course,23
73,Black,Wales,Full-time,First degree,Computing,Theme 2: Learning opportunities,23
56.5,Black,Wales,Full-time,First degree,Computing,Theme 3: Assessment and feedback,23
60.9,Black,Wales,Full-time,First degree,Computing,Theme 4: Academic support,23
58.7,Black,Wales,Full-time,First degree,Computing,Theme 5: Organisation and management,23
76.8,Black,Wales,Full-time,First degree,Computing,Theme 6: Learning resources,23
62.3,Black,Wales,Full-time,First degree,Computing,Theme 7: Student voice,23
91.7,Black,Wales,Full-time,First degree,Social sciences,Theme 1: Teaching on my course,74.5
89.3,Black,Wales,Full-time,First degree,Social sciences,Theme 2: Learning opportunities,74.5
84.1,Black,Wales,Full-time,First degree,Social sciences,Theme 3: Assessment and feedback,74.5
