Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
85.4,Female,Wales,All modes,All undergraduates,Business and management,Theme 2: Learning opportunities,825.6
81,Female,Wales,All modes,All undergraduates,Business and management,Theme 3: Assessment and feedback,824.6
86.2,Female,Wales,All modes,All undergraduates,Business and management,Theme 4: Academic support,825.6
80.3,Female,Wales,All modes,All undergraduates,Business and management,Theme 5: Organisation and management,824.6
85.8,Female,Wales,All modes,All undergraduates,Business and management,Theme 6: Learning resources,821.6
77.3,Female,Wales,All modes,All undergraduates,Business and management,Theme 7: Student voice,819.6
90.3,Female,Wales,All modes,All undergraduates,Language and area studies,Theme 1: Teaching on my course,435.4
83.3,Female,Wales,All modes,All undergraduates,Language and area studies,Theme 2: Learning opportunities,435.4
81.4,Female,Wales,All modes,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,435.4
90.5,Female,Wales,All modes,All undergraduates,Language and area studies,Theme 4: Academic support,435.4
81.3,Female,Wales,All modes,All undergraduates,Language and area studies,Theme 5: Organisation and management,435.4
88,Female,Wales,All modes,All undergraduates,Language and area studies,Theme 6: Learning resources,432.6
78.4,Female,Wales,All modes,All undergraduates,Language and area studies,Theme 7: Student voice,432.9
89.5,Female,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,270.1
79.7,Female,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,270.1
80.9,Female,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,270.1
87.5,Female,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 4: Academic support,270.1
74.2,Female,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 5: Organisation and management,270.1
87.5,Female,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 6: Learning resources,268.1
73.3,Female,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 7: Student voice,267.6
87.4,Female,Wales,All modes,All undergraduates,Education and teaching,Theme 1: Teaching on my course,404.8
85.2,Female,Wales,All modes,All undergraduates,Education and teaching,Theme 2: Learning opportunities,404.8
84.6,Female,Wales,All modes,All undergraduates,Education and teaching,Theme 3: Assessment and feedback,404.8
83.8,Female,Wales,All modes,All undergraduates,Education and teaching,Theme 4: Academic support,404.8
76.3,Female,Wales,All modes,All undergraduates,Education and teaching,Theme 5: Organisation and management,404.8
85.2,Female,Wales,All modes,All undergraduates,Education and teaching,Theme 6: Learning resources,402.8
80.3,Female,Wales,All modes,All undergraduates,Education and teaching,Theme 7: Student voice,402.8
91.2,Female,Wales,All modes,All undergraduates,Combined and general studies,Theme 1: Teaching on my course,5.2
100,Female,Wales,All modes,All undergraduates,Combined and general studies,Theme 2: Learning opportunities,5.2
90.3,Female,Wales,All modes,All undergraduates,Combined and general studies,Theme 3: Assessment and feedback,5.2
87.5,Female,Wales,All modes,All undergraduates,Combined and general studies,Theme 4: Academic support,5.2
55.4,Female,Wales,All modes,All undergraduates,Combined and general studies,Theme 5: Organisation and management,5.2
86.6,Female,Wales,All modes,All undergraduates,Combined and general studies,Theme 6: Learning resources,5.2
58.5,Female,Wales,All modes,All undergraduates,Combined and general studies,Theme 7: Student voice,5.2
84.1,Female,Wales,All modes,All undergraduates,"Media, journalism and communications",Theme 1: Teaching on my course,204.9
79.3,Female,Wales,All modes,All undergraduates,"Media, journalism and communications",Theme 2: Learning opportunities,204.9
79.7,Female,Wales,All modes,All undergraduates,"Media, journalism and communications",Theme 3: Assessment and feedback,204.9
80.8,Female,Wales,All modes,All undergraduates,"Media, journalism and communications",Theme 4: Academic support,204.9
73.4,Female,Wales,All modes,All undergraduates,"Media, journalism and communications",Theme 5: Organisation and management,204.4
85.7,Female,Wales,All modes,All undergraduates,"Media, journalism and communications",Theme 6: Learning resources,203
75.1,Female,Wales,All modes,All undergraduates,"Media, journalism and communications",Theme 7: Student voice,201.4
87.5,Female,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,758
81.7,Female,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,758
84.3,Female,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,758
86.8,Female,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,758
71.1,Female,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,758
81.6,Female,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,756.2
76.1,Female,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,757
89.8,Female,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 1: Teaching on my course,215
83.9,Female,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 2: Learning opportunities,215
79.3,Female,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 3: Assessment and feedback,215
86.5,Female,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 4: Academic support,214.6
77.3,Female,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 5: Organisation and management,215
87.1,Female,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 6: Learning resources,214.6
79.4,Female,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 7: Student voice,215
84.6,Female,Wales,All modes,All undergraduates,All subjects,Theme 1: Teaching on my course,9122
80.3,Female,Wales,All modes,All undergraduates,All subjects,Theme 2: Learning opportunities,9121
77.6,Female,Wales,All modes,All undergraduates,All subjects,Theme 3: Assessment and feedback,9120
80.8,Female,Wales,All modes,All undergraduates,All subjects,Theme 4: Academic support,9119
68.9,Female,Wales,All modes,All undergraduates,All subjects,Theme 5: Organisation and management,9117
85.3,Female,Wales,All modes,All undergraduates,All subjects,Theme 6: Learning resources,9070
71.9,Female,Wales,All modes,All undergraduates,All subjects,Theme 7: Student voice,9065
59.5,Female,Wales,Apprenticeship,All undergraduates,Law,Theme 1: Teaching on my course,65
50.2,Female,Wales,Apprenticeship,All undergraduates,Law,Theme 2: Learning opportunities,65
72.6,Female,Wales,Apprenticeship,All undergraduates,Law,Theme 3: Assessment and feedback,65
78.5,Female,Wales,Apprenticeship,All undergraduates,Law,Theme 4: Academic support,65
56.9,Female,Wales,Apprenticeship,All undergraduates,Law,Theme 5: Organisation and management,65
61.5,Female,Wales,Apprenticeship,All undergraduates,Law,Theme 6: Learning resources,61
51.3,Female,Wales,Apprenticeship,All undergraduates,Law,Theme 7: Student voice,65
63.2,Female,Wales,Apprenticeship,All undergraduates,All subjects,Theme 1: Teaching on my course,75
54.2,Female,Wales,Apprenticeship,All undergraduates,All subjects,Theme 2: Learning opportunities,75
74.1,Female,Wales,Apprenticeship,All undergraduates,All subjects,Theme 3: Assessment and feedback,75
79.3,Female,Wales,Apprenticeship,All undergraduates,All subjects,Theme 4: Academic support,75
60,Female,Wales,Apprenticeship,All undergraduates,All subjects,Theme 5: Organisation and management,75
63.6,Female,Wales,Apprenticeship,All undergraduates,All subjects,Theme 6: Learning resources,70
52.9,Female,Wales,Apprenticeship,All undergraduates,All subjects,Theme 7: Student voice,75
88.1,Female,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 1: Teaching on my course,246
86.1,Female,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 2: Learning opportunities,246
71.3,Female,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 3: Assessment and feedback,246
78.9,Female,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 4: Academic support,246
52.2,Female,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 5: Organisation and management,246
89.5,Female,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 6: Learning resources,245
66,Female,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 7: Student voice,245
79.3,Female,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,1850.5
75.3,Female,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,1850.5
71.3,Female,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,1850.5
69,Female,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,1849.5
47.3,Female,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,1848.5
83.8,Female,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,1840.5
62,Female,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,1835.5
85.9,Female,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,823.6
81.9,Female,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,823.6
77.1,Female,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,823.6
82.3,Female,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 4: Academic support,823
77.2,Female,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,823.6
86.7,Female,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,820
72.1,Female,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 7: Student voice,820.6
85.4,Female,Wales,Full-time,All undergraduates,Psychology,Theme 1: Teaching on my course,658.2
79.6,Female,Wales,Full-time,All undergraduates,Psychology,Theme 2: Learning opportunities,658.2
74.2,Female,Wales,Full-time,All undergraduates,Psychology,Theme 3: Assessment and feedback,658.2
79.9,Female,Wales,Full-time,All undergraduates,Psychology,Theme 4: Academic support,658.2
77.1,Female,Wales,Full-time,All undergraduates,Psychology,Theme 5: Organisation and management,658.2
88.5,Female,Wales,Full-time,All undergraduates,Psychology,Theme 6: Learning resources,655.7
73.4,Female,Wales,Full-time,All undergraduates,Psychology,Theme 7: Student voice,657.7
89.8,Female,Wales,Full-time,All undergraduates,Veterinary sciences,Theme 1: Teaching on my course,22
91.8,Female,Wales,Full-time,All undergraduates,Veterinary sciences,Theme 2: Learning opportunities,22
75.5,Female,Wales,Full-time,All undergraduates,Veterinary sciences,Theme 3: Assessment and feedback,22
70.5,Female,Wales,Full-time,All undergraduates,Veterinary sciences,Theme 4: Academic support,22
56.8,Female,Wales,Full-time,All undergraduates,Veterinary sciences,Theme 5: Organisation and management,22
87.9,Female,Wales,Full-time,All undergraduates,Veterinary sciences,Theme 6: Learning resources,22
69.7,Female,Wales,Full-time,All undergraduates,Veterinary sciences,Theme 7: Student voice,22
88.6,Female,Wales,Full-time,All undergraduates,"Agriculture, food and related studies",Theme 1: Teaching on my course,102.8
82.4,Female,Wales,Full-time,All undergraduates,"Agriculture, food and related studies",Theme 2: Learning opportunities,102.8
83.6,Female,Wales,Full-time,All undergraduates,"Agriculture, food and related studies",Theme 3: Assessment and feedback,102.8
85.9,Female,Wales,Full-time,All undergraduates,"Agriculture, food and related studies",Theme 4: Academic support,102.8
77.1,Female,Wales,Full-time,All undergraduates,"Agriculture, food and related studies",Theme 5: Organisation and management,102.8
