Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
87,26 to 30,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,18
63,26 to 30,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,18
83.1,31 and above,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,561.5
77.5,31 and above,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,561.5
80.6,31 and above,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,561.5
74.4,31 and above,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,561.5
54.7,31 and above,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,561.5
88.1,31 and above,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,557.5
66.5,31 and above,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,556.5
94.2,31 and above,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,30.2
87.1,31 and above,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,30.2
93.8,31 and above,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,30.2
93.4,31 and above,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 4: Academic support,30.2
89.1,31 and above,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,30.2
88.3,31 and above,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,30.2
79.1,31 and above,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 7: Student voice,30.2
93.6,31 and above,Wales,All modes,All undergraduates,Psychology,Theme 1: Teaching on my course,50
92.6,31 and above,Wales,All modes,All undergraduates,Psychology,Theme 2: Learning opportunities,50
87.3,31 and above,Wales,All modes,All undergraduates,Psychology,Theme 3: Assessment and feedback,50
87.3,31 and above,Wales,All modes,All undergraduates,Psychology,Theme 4: Academic support,50
86.5,31 and above,Wales,All modes,All undergraduates,Psychology,Theme 5: Organisation and management,50
89.8,31 and above,Wales,All modes,All undergraduates,Psychology,Theme 6: Learning resources,50
83.3,31 and above,Wales,All modes,All undergraduates,Psychology,Theme 7: Student voice,50
94.9,31 and above,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 1: Teaching on my course,19.7
89.8,31 and above,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 2: Learning opportunities,19.7
87.1,31 and above,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 3: Assessment and feedback,19.7
92.4,31 and above,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 4: Academic support,19.7
89.8,31 and above,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 5: Organisation and management,19.7
82.2,31 and above,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 6: Learning resources,19.7
76.3,31 and above,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 7: Student voice,19.7
83.1,31 and above,Wales,All modes,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,34
78.2,31 and above,Wales,All modes,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,34
78.2,31 and above,Wales,All modes,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,34
82.4,31 and above,Wales,All modes,All undergraduates,Engineering and technology,Theme 4: Academic support,34
72.1,31 and above,Wales,All modes,All undergraduates,Engineering and technology,Theme 5: Organisation and management,34
77.9,31 and above,Wales,All modes,All undergraduates,Engineering and technology,Theme 6: Learning resources,34
70.6,31 and above,Wales,All modes,All undergraduates,Engineering and technology,Theme 7: Student voice,34
89.4,31 and above,Wales,All modes,All undergraduates,Computing,Theme 1: Teaching on my course,54
86.7,31 and above,Wales,All modes,All undergraduates,Computing,Theme 2: Learning opportunities,54
85.9,31 and above,Wales,All modes,All undergraduates,Computing,Theme 3: Assessment and feedback,54
88.9,31 and above,Wales,All modes,All undergraduates,Computing,Theme 4: Academic support,54
75,31 and above,Wales,All modes,All undergraduates,Computing,Theme 5: Organisation and management,54
83.6,31 and above,Wales,All modes,All undergraduates,Computing,Theme 6: Learning resources,54
84,31 and above,Wales,All modes,All undergraduates,Computing,Theme 7: Student voice,53
85,31 and above,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 1: Teaching on my course,25
84,31 and above,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 2: Learning opportunities,25
83.2,31 and above,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 3: Assessment and feedback,25
90,31 and above,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 4: Academic support,25
78,31 and above,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 5: Organisation and management,25
91.3,31 and above,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 6: Learning resources,25
80,31 and above,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 7: Student voice,25
93.2,31 and above,Wales,All modes,All undergraduates,Social sciences,Theme 1: Teaching on my course,268.8
90.9,31 and above,Wales,All modes,All undergraduates,Social sciences,Theme 2: Learning opportunities,268.8
89.8,31 and above,Wales,All modes,All undergraduates,Social sciences,Theme 3: Assessment and feedback,268.8
88.5,31 and above,Wales,All modes,All undergraduates,Social sciences,Theme 4: Academic support,268.8
85.6,31 and above,Wales,All modes,All undergraduates,Social sciences,Theme 5: Organisation and management,268.8
85.4,31 and above,Wales,All modes,All undergraduates,Social sciences,Theme 6: Learning resources,268.8
80.2,31 and above,Wales,All modes,All undergraduates,Social sciences,Theme 7: Student voice,267.8
70.9,31 and above,Wales,All modes,All undergraduates,Law,Theme 1: Teaching on my course,77.8
61,31 and above,Wales,All modes,All undergraduates,Law,Theme 2: Learning opportunities,77.8
73.1,31 and above,Wales,All modes,All undergraduates,Law,Theme 3: Assessment and feedback,77.8
79.1,31 and above,Wales,All modes,All undergraduates,Law,Theme 4: Academic support,77.8
67.7,31 and above,Wales,All modes,All undergraduates,Law,Theme 5: Organisation and management,77.8
65.1,31 and above,Wales,All modes,All undergraduates,Law,Theme 6: Learning resources,75.8
56.4,31 and above,Wales,All modes,All undergraduates,Law,Theme 7: Student voice,76.8
89.9,31 and above,Wales,All modes,All undergraduates,Business and management,Theme 1: Teaching on my course,320.4
89.6,31 and above,Wales,All modes,All undergraduates,Business and management,Theme 2: Learning opportunities,320.4
86.9,31 and above,Wales,All modes,All undergraduates,Business and management,Theme 3: Assessment and feedback,320.4
87.5,31 and above,Wales,All modes,All undergraduates,Business and management,Theme 4: Academic support,320.4
80.8,31 and above,Wales,All modes,All undergraduates,Business and management,Theme 5: Organisation and management,320.4
84.2,31 and above,Wales,All modes,All undergraduates,Business and management,Theme 6: Learning resources,320.4
81.7,31 and above,Wales,All modes,All undergraduates,Business and management,Theme 7: Student voice,318.4
99,31 and above,Wales,All modes,All undergraduates,Language and area studies,Theme 1: Teaching on my course,13
95.4,31 and above,Wales,All modes,All undergraduates,Language and area studies,Theme 2: Learning opportunities,13
95.4,31 and above,Wales,All modes,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,13
100,31 and above,Wales,All modes,All undergraduates,Language and area studies,Theme 4: Academic support,13
100,31 and above,Wales,All modes,All undergraduates,Language and area studies,Theme 5: Organisation and management,13
83.3,31 and above,Wales,All modes,All undergraduates,Language and area studies,Theme 6: Learning resources,13
84.6,31 and above,Wales,All modes,All undergraduates,Language and area studies,Theme 7: Student voice,13
98.5,31 and above,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,16.3
91.1,31 and above,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,16.3
92.2,31 and above,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,16.3
100,31 and above,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 4: Academic support,16.3
87.8,31 and above,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 5: Organisation and management,16.3
90.6,31 and above,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 6: Learning resources,15.3
78.3,31 and above,Wales,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 7: Student voice,15.3
97,31 and above,Wales,All modes,All undergraduates,Education and teaching,Theme 1: Teaching on my course,61.5
95.1,31 and above,Wales,All modes,All undergraduates,Education and teaching,Theme 2: Learning opportunities,61.5
95.8,31 and above,Wales,All modes,All undergraduates,Education and teaching,Theme 3: Assessment and feedback,61.5
91.1,31 and above,Wales,All modes,All undergraduates,Education and teaching,Theme 4: Academic support,61.5
86.2,31 and above,Wales,All modes,All undergraduates,Education and teaching,Theme 5: Organisation and management,61.5
86.4,31 and above,Wales,All modes,All undergraduates,Education and teaching,Theme 6: Learning resources,61.5
83.7,31 and above,Wales,All modes,All undergraduates,Education and teaching,Theme 7: Student voice,61.5
91.1,31 and above,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,78.7
86.5,31 and above,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,78.7
91.6,31 and above,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,78.7
87.9,31 and above,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,78.7
78.4,31 and above,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,78.7
87.9,31 and above,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,78.7
78.8,31 and above,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,78.7
83.5,31 and above,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 1: Teaching on my course,9.1
86.8,31 and above,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 2: Learning opportunities,9.1
86.8,31 and above,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 3: Assessment and feedback,9.1
89,31 and above,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 4: Academic support,9.1
75.8,31 and above,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 5: Organisation and management,9.1
98.5,31 and above,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 6: Learning resources,9.1
83.5,31 and above,Wales,All modes,All undergraduates,"Geography, earth and environmental studies",Theme 7: Student voice,8.1
87.6,31 and above,Wales,All modes,All undergraduates,All subjects,Theme 1: Teaching on my course,1640
84,31 and above,Wales,All modes,All undergraduates,All subjects,Theme 2: Learning opportunities,1640
85,31 and above,Wales,All modes,All undergraduates,All subjects,Theme 3: Assessment and feedback,1640
83.2,31 and above,Wales,All modes,All undergraduates,All subjects,Theme 4: Academic support,1640
71.9,31 and above,Wales,All modes,All undergraduates,All subjects,Theme 5: Organisation and management,1640
85.4,31 and above,Wales,All modes,All undergraduates,All subjects,Theme 6: Learning resources,1633
74.6,31 and above,Wales,All modes,All undergraduates,All subjects,Theme 7: Student voice,1628
98.6,31 and above,Wales,Apprenticeship,All undergraduates,Computing,Theme 1: Teaching on my course,18
88.9,31 and above,Wales,Apprenticeship,All undergraduates,Computing,Theme 2: Learning opportunities,18
88.9,31 and above,Wales,Apprenticeship,All undergraduates,Computing,Theme 3: Assessment and feedback,18
100,31 and above,Wales,Apprenticeship,All undergraduates,Computing,Theme 4: Academic support,18
94.4,31 and above,Wales,Apprenticeship,All undergraduates,Computing,Theme 5: Organisation and management,18
87,31 and above,Wales,Apprenticeship,All undergraduates,Computing,Theme 6: Learning resources,18
87,31 and above,Wales,Apprenticeship,All undergraduates,Computing,Theme 7: Student voice,18
61.7,31 and above,Wales,Apprenticeship,All undergraduates,Law,Theme 1: Teaching on my course,47
49,31 and above,Wales,Apprenticeship,All undergraduates,Law,Theme 2: Learning opportunities,48
68.3,31 and above,Wales,Apprenticeship,All undergraduates,Law,Theme 3: Assessment and feedback,48
74,31 and above,Wales,Apprenticeship,All undergraduates,Law,Theme 4: Academic support,48
58.3,31 and above,Wales,Apprenticeship,All undergraduates,Law,Theme 5: Organisation and management,48
56.9,31 and above,Wales,Apprenticeship,All undergraduates,Law,Theme 6: Learning resources,46
44.7,31 and above,Wales,Apprenticeship,All undergraduates,Law,Theme 7: Student voice,47
71.3,31 and above,Wales,Apprenticeship,All undergraduates,All subjects,Theme 1: Teaching on my course,68
59.3,31 and above,Wales,Apprenticeship,All undergraduates,All subjects,Theme 2: Learning opportunities,69
72.8,31 and above,Wales,Apprenticeship,All undergraduates,All subjects,Theme 3: Assessment and feedback,69
